userID ItemID FitRate StyleRate
1674 42 1 3 
1674 83 3 2 
1675 25 2 1 
1675 73 4 2 
1675 91 2 2 
1676 66 4 3 
1676 52 4 2 
1676 77 5 2 
1676 98 3 3 
1676 97 1 3 
1677 98 1 1 
1677 0 4 3 
1677 86 5 4 
1678 98 1 5 
1679 90 5 4 
1680 73 1 4 
1680 16 5 5 
1681 63 1 4 
1682 91 2 4 
1682 94 2 3 
1682 100 1 4 
1683 31 4 2 
1684 63 1 3 
1684 18 1 1 
1684 5 4 1 
1685 39 3 4 
1685 35 2 2 
1685 38 2 2 
1685 66 2 5 
1685 83 3 2 
1686 34 1 3 
1687 97 3 5 
1687 36 5 3 
1687 53 5 5 
1687 36 3 3 
1688 45 3 5 
1688 94 3 5 
1688 1 4 3 
1689 10 3 3 
1689 79 5 4 
1690 71 1 2 
1690 7 3 1 
1691 23 2 2 
1691 97 1 5 
1691 99 1 1 
1691 68 4 1 
1691 46 3 3 
1692 1 1 1 
1693 0 2 5 
1694 29 4 1 
1694 49 3 1 
1694 16 1 1 
1694 41 1 5 
1695 33 5 1 
1695 7 4 4 
1696 38 1 2 
1696 35 1 2 
1696 16 4 1 
1696 51 5 4 
1697 0 5 4 
1697 30 4 3 
1697 96 3 2 
1697 65 5 5 
1698 8 1 1 
1698 48 3 2 
1698 21 3 2 
1699 63 1 3 
1699 43 5 1 
1699 82 3 5 
1700 30 1 1 
1700 21 1 5 
1700 98 3 2 
1700 66 2 5 
1701 12 3 3 
1701 32 5 1 
1701 35 1 3 
1701 37 2 2 
1701 86 4 5 
1702 40 3 3 
1702 19 5 5 
1702 95 2 1 
1703 56 3 4 
1703 83 1 3 
1703 42 4 4 
1703 99 4 3 
1703 5 5 3 
1704 6 1 2 
1704 26 2 3 
1704 89 4 5 
1705 70 2 3 
1706 97 1 3 
1706 11 5 5 
1707 92 2 4 
1707 0 4 3 
1707 99 1 1 
1708 97 1 3 
1708 92 1 5 
1708 78 1 5 
1708 67 4 1 
1708 75 1 4 
1709 10 2 2 
1709 46 3 2 
1709 42 3 2 
1710 11 4 5 
1710 38 3 1 
1710 98 3 1 
1711 95 1 5 
1711 80 4 2 
1712 59 3 4 
1712 62 1 2 
1713 78 1 2 
1713 0 5 4 
1714 89 2 4 
1715 71 5 3 
1715 1 1 1 
1715 5 5 2 
1716 21 1 1 
1716 19 3 5 
1716 30 2 3 
1716 84 5 2 
1717 90 1 4 
1717 87 4 1 
1717 69 4 4 
1717 87 4 2 
1718 95 2 2 
1718 86 4 5 
1719 19 3 3 
1719 48 3 3 
1720 77 2 5 
1720 26 4 5 
1720 8 3 4 
1720 91 1 1 
1720 2 4 2 
1721 81 1 2 
1721 35 3 4 
1722 52 5 1 
1722 17 2 4 
1722 9 4 4 
1722 91 4 3 
1723 55 2 1 
1723 73 4 3 
1724 0 1 5 
1724 32 4 5 
1724 9 2 5 
1725 24 1 1 
1726 83 5 1 
1727 60 2 5 
1727 90 2 4 
1727 79 4 1 
1727 76 5 5 
1727 70 3 5 
1728 15 3 4 
1728 58 5 1 
1728 36 1 5 
1728 65 4 3 
1729 68 2 5 
1730 1 3 1 
1731 68 4 5 
1732 62 5 3 
1733 11 2 1 
1733 87 4 3 
1733 27 2 5 
1734 61 3 3 
1734 97 2 3 
1735 29 5 2 
1735 55 2 1 
1735 94 3 4 
1735 37 4 3 
1736 7 2 1 
1736 61 1 3 
1736 40 4 1 
1736 71 4 3 
1736 42 5 2 
1737 0 5 4 
1737 86 3 2 
1737 73 3 2 
1737 48 2 2 
1737 86 5 3 
1738 22 5 4 
1738 38 5 3 
1738 43 4 1 
1738 6 2 1 
1738 16 4 4 
1739 1 1 5 
1740 5 3 5 
1740 13 4 1 
1741 18 5 3 
1741 9 4 4 
1741 86 4 5 
1742 11 5 3 
1743 6 4 5 
1744 37 5 4 
1744 98 5 2 
1744 55 3 4 
1744 26 5 4 
1745 92 2 5 
1745 42 3 3 
1746 8 4 4 
1746 41 3 5 
1747 87 2 5 
1748 51 1 1 
1748 11 5 5 
1748 93 3 1 
1749 28 1 3 
1750 59 5 5 
1750 10 4 5 
1750 74 1 4 
1750 37 5 1 
1751 78 2 3 
1752 78 5 5 
1752 78 5 1 
1752 32 5 3 
1752 99 4 1 
1752 42 5 3 
1753 17 4 3 
1753 0 3 1 
1754 15 3 5 
1754 47 4 4 
1754 36 2 4 
1754 82 4 4 
1755 69 2 2 
1755 67 4 2 
1755 60 4 3 
1755 18 4 5 
1756 91 5 5 
1756 39 2 3 
1756 5 5 3 
1756 69 3 5 
1756 43 2 3 
1757 74 4 5 
1757 98 2 4 
1757 27 4 2 
1757 58 2 2 
1758 24 4 5 
1758 42 3 3 
1758 3 5 5 
1759 77 3 1 
1759 43 2 3 
1759 84 1 1 
1759 8 1 1 
1759 98 4 3 
1760 96 3 5 
1760 35 5 4 
1760 75 4 2 
1760 42 2 3 
1760 81 5 4 
1761 69 5 1 
1761 19 3 1 
1761 52 2 1 
1761 33 2 4 
1762 61 2 1 
1763 49 2 5 
1763 26 3 4 
1764 16 5 1 
1764 46 5 5 
1764 42 4 2 
1764 29 5 3 
1764 8 5 4 
1765 100 5 2 
1765 52 3 3 
1765 70 2 4 
1765 41 2 1 
1765 0 2 5 
1766 11 2 5 
1766 53 2 3 
1767 38 5 2 
1767 26 2 3 
1767 16 5 3 
1767 53 3 4 
1768 29 2 5 
1768 96 2 5 
1768 57 2 1 
1769 14 4 2 
1769 50 3 4 
1769 89 1 5 
1769 79 1 5 
1770 61 5 1 
1771 48 3 3 
1771 12 3 2 
1771 39 3 1 
1771 78 5 1 
1771 4 3 2 
1772 1 2 5 
1772 64 5 5 
1772 25 3 3 
1772 36 5 4 
1772 60 2 2 
1773 33 1 4 
1773 78 1 5 
1773 10 1 3 
1774 64 4 2 
1774 27 3 2 
1774 45 4 4 
1774 66 1 3 
1774 72 3 3 
1775 91 4 2 
1775 7 1 4 
1776 50 3 5 
1776 59 3 4 
1776 34 4 5 
1776 61 2 3 
1776 23 4 5 
1777 96 3 4 
1777 18 1 3 
1777 87 5 3 
1777 68 3 4 
1777 7 2 2 
1778 87 1 4 
1778 38 1 4 
1779 2 3 1 
1779 8 5 2 
1780 1 4 5 
1780 26 3 5 
1780 33 1 3 
1780 73 5 1 
1781 75 5 5 
1781 71 5 2 
1781 51 1 4 
1781 94 2 4 
1781 9 2 2 
1782 42 1 3 
1782 61 3 5 
1782 33 5 3 
1783 48 3 1 
1783 75 2 4 
1783 88 4 3 
1783 91 2 3 
1784 75 2 3 
1784 18 2 2 
1784 56 1 3 
1784 55 4 5 
1784 26 2 5 
1785 14 1 1 
1785 98 4 2 
1785 63 3 4 
1785 59 5 3 
1785 92 5 1 
1786 19 4 2 
1786 99 3 3 
1786 50 5 5 
1786 68 4 1 
1786 40 4 5 
1787 56 2 2 
1788 79 4 5 
1788 75 3 4 
1789 22 3 1 
1789 52 3 1 
1789 55 1 4 
1789 85 2 1 
1789 11 2 1 
1790 55 2 3 
1790 61 2 3 
1790 9 2 1 
1791 29 4 3 
1791 84 1 1 
1791 34 5 5 
1791 88 5 3 
1791 81 1 4 
1792 56 5 1 
1792 69 4 3 
1793 33 5 2 
1793 37 3 1 
1793 77 3 5 
1794 37 1 4 
1795 62 1 1 
1795 43 5 2 
1795 67 4 5 
1795 55 3 1 
1795 98 2 1 
1796 49 4 5 
1797 39 2 2 
1797 88 1 1 
1797 23 2 5 
1797 31 4 4 
1798 65 5 2 
1799 78 5 1 
1800 67 2 2 
1801 43 4 2 
1801 3 4 3 
1801 88 4 4 
1801 63 1 4 
1802 11 4 1 
1802 33 1 4 
1802 55 1 5 
1802 77 2 2 
1803 85 3 4 
1803 71 1 4 
1803 97 2 1 
1803 24 3 4 
1804 91 3 4 
1804 48 1 3 
1804 95 5 5 
1804 67 4 2 
1804 60 2 2 
1805 95 4 2 
1805 50 2 3 
1806 74 1 1 
1806 22 4 5 
1806 77 4 1 
1807 46 1 4 
1807 25 5 2 
1807 89 5 5 
1807 25 1 5 
1808 83 2 1 
1809 23 5 5 
1810 79 1 1 
1810 25 4 3 
1810 1 2 2 
1811 41 2 1 
1811 69 4 1 
1811 55 5 1 
1811 68 2 1 
1811 11 1 5 
1812 55 1 4 
1812 42 3 1 
1813 96 4 4 
1813 17 2 2 
1813 75 4 2 
1813 94 4 4 
1814 58 1 4 
1814 17 2 1 
1814 57 3 5 
1814 81 4 2 
1814 5 5 4 
1815 35 3 5 
1815 22 4 2 
1815 21 3 3 
1815 4 1 1 
1815 47 2 2 
1816 47 5 1 
1816 62 2 1 
1816 77 1 4 
1816 21 1 3 
1817 4 5 3 
1817 33 5 4 
1817 94 5 4 
1817 18 1 4 
1817 51 1 2 
1818 95 1 2 
1818 3 4 1 
1818 50 1 3 
1819 0 1 1 
1819 63 5 4 
1819 12 3 5 
1819 25 4 1 
1820 42 1 1 
1820 43 3 3 
1821 13 4 5 
1821 20 1 4 
1822 22 4 5 
1822 1 2 3 
1822 43 1 4 
1823 29 2 4 
1824 74 4 1 
1825 61 4 3 
1825 63 5 4 
1825 29 2 1 
1826 93 1 5 
1827 57 2 3 
1827 32 5 4 
1827 16 3 4 
1827 26 2 1 
1827 5 5 3 
1828 56 1 3 
1828 20 4 1 
1828 66 2 4 
1828 43 5 1 
1828 70 1 3 
1829 68 1 1 
1829 83 1 5 
1829 1 5 3 
1829 26 3 5 
1829 99 3 4 
1830 38 4 1 
1830 9 5 5 
1830 80 2 1 
1831 58 5 2 
1831 97 1 1 
1832 60 1 2 
1832 97 2 4 
1832 23 3 5 
1832 83 4 2 
1832 58 1 2 
1833 59 2 1 
1833 68 5 1 
1833 0 3 5 
1834 11 2 5 
1834 90 2 5 
1834 14 4 3 
1834 80 3 4 
1835 31 2 5 
1836 46 4 1 
1836 29 5 3 
1836 21 2 3 
1837 58 3 2 
1838 16 2 2 
1839 75 2 4 
1840 36 4 1 
1841 54 2 3 
1841 18 1 4 
1841 62 4 3 
1842 5 5 5 
1842 46 5 2 
1843 80 2 2 
1843 34 2 2 
1843 87 3 2 
1843 63 5 1 
1843 100 1 5 
1844 4 3 3 
1844 50 5 2 
1844 65 1 5 
1845 12 3 2 
1846 76 5 5 
1846 54 4 4 
1846 15 4 5 
1847 99 1 2 
1847 63 2 2 
1847 84 4 5 
1848 76 2 5 
1849 26 1 1 
1849 63 4 4 
1849 49 5 2 
1850 90 1 2 
1850 32 1 4 
1850 53 3 1 
1850 86 1 3 
1850 82 3 5 
1851 3 3 2 
1851 70 1 5 
1851 53 4 1 
1851 52 3 3 
1851 68 2 1 
1852 73 1 2 
1852 26 5 3 
1852 68 1 1 
1852 23 4 1 
1852 18 4 3 
1853 45 2 4 
1854 6 1 2 
1854 100 4 3 
1854 27 3 3 
1855 93 3 2 
1855 12 1 4 
1855 97 1 2 
1855 14 3 1 
1855 28 3 4 
1856 3 1 4 
1856 17 4 4 
1857 90 3 2 
1857 64 1 2 
1857 12 3 2 
1858 46 5 5 
1858 27 5 3 
1858 28 5 4 
1858 60 1 4 
1858 0 2 3 
1859 9 1 2 
1859 100 2 2 
1859 49 5 2 
1859 37 2 2 
1859 24 5 1 
1860 45 2 5 
1860 36 4 1 
1860 57 3 3 
1861 45 4 5 
1861 97 5 1 
1861 97 5 4 
1861 39 1 2 
1861 87 1 3 
1862 64 5 2 
1863 39 5 3 
1863 80 3 4 
1864 89 4 3 
1864 40 4 4 
1864 18 2 1 
1864 62 4 3 
1864 60 3 5 
1865 99 5 2 
1865 13 1 5 
1865 32 5 3 
1865 74 5 3 
1865 90 2 5 
1866 84 2 1 
1866 14 4 2 
1866 41 3 2 
1866 48 5 4 
1866 14 3 4 
1867 15 5 4 
1868 3 2 3 
1868 56 2 2 
1868 70 4 4 
1869 72 1 5 
1870 28 1 2 
1870 93 3 2 
1871 32 1 4 
1871 26 5 2 
1871 50 4 4 
1871 96 4 3 
1871 29 3 1 
1872 20 3 4 
1872 64 3 2 
1872 71 1 3 
1872 6 2 5 
1872 67 4 3 
1873 27 5 5 
1873 23 3 2 
1873 39 5 4 
1873 52 4 5 
1874 73 2 4 
1874 47 3 5 
1874 96 5 2 
1875 39 1 4 
1875 60 4 2 
1875 44 1 4 
1875 29 5 4 
1876 41 2 3 
1876 89 1 5 
1877 72 3 4 
1878 64 1 5 
1879 65 3 1 
1879 79 2 2 
1879 47 5 2 
1879 12 3 3 
1879 33 3 4 
1880 80 5 2 
1880 49 1 1 
1880 39 4 4 
1880 76 1 1 
1881 35 1 4 
1881 31 4 1 
1881 57 2 3 
1881 84 3 1 
1881 80 4 2 
1882 24 2 1 
1882 89 5 3 
1882 13 4 1 
1882 13 3 3 
1883 42 2 1 
1883 77 3 5 
1884 16 5 2 
1884 43 1 5 
1884 77 3 4 
1884 39 3 3 
1885 56 2 3 
1885 43 3 3 
1886 4 4 1 
1886 37 2 3 
1886 1 4 2 
1886 59 2 4 
1887 77 3 5 
1888 76 5 2 
1888 61 1 4 
1888 12 4 5 
1889 55 5 1 
1889 44 1 3 
1889 60 2 4 
1890 3 3 1 
1891 78 3 2 
1892 85 2 2 
1892 81 2 3 
1892 34 1 3 
1892 16 4 3 
1892 27 2 3 
1893 27 4 3 
1893 1 5 2 
1893 63 5 5 
1893 95 2 3 
1894 14 1 5 
1895 43 1 5 
1895 79 1 5 
1895 91 5 3 
1895 15 4 4 
1895 61 2 4 
1896 26 3 3 
1896 41 2 1 
1896 35 4 1 
1897 28 2 5 
1897 39 4 4 
1897 54 4 5 
1897 95 5 3 
1898 21 1 1 
1898 58 1 2 
1898 73 5 3 
1899 87 3 4 
1900 65 1 2 
1900 81 2 5 
1900 55 4 3 
1901 17 1 3 
1901 99 2 1 
1901 83 1 3 
1902 73 1 3 
1902 23 1 2 
1903 62 2 1 
1904 32 1 5 
1904 35 5 1 
1904 100 1 1 
1904 31 5 4 
1904 70 5 2 
1905 21 3 1 
1905 78 2 3 
1905 19 2 5 
1905 79 2 3 
1905 39 2 3 
1906 82 1 4 
1907 47 1 5 
1907 100 4 3 
1908 61 1 1 
1908 8 1 2 
1909 42 5 1 
1910 81 5 1 
1911 68 1 1 
1911 52 5 2 
1911 1 1 2 
1912 75 2 4 
1912 46 5 3 
1912 47 1 4 
1912 16 5 5 
1913 14 1 3 
1913 15 5 2 
1914 1 1 3 
1914 22 4 2 
1914 79 3 3 
1915 10 1 5 
1915 56 1 3 
1915 41 4 5 
1916 46 1 2 
1917 49 2 1 
1917 97 1 1 
1917 38 5 1 
1917 32 4 3 
1917 26 5 3 
1918 52 4 1 
1918 88 3 4 
1918 50 5 3 
1919 72 1 2 
1919 59 3 5 
1920 12 5 2 
1920 75 5 2 
1921 81 1 2 
1921 6 3 5 
1921 13 1 1 
1922 42 2 4 
1922 82 2 2 
1922 19 2 1 
1922 37 2 2 
1922 92 1 2 
1923 54 4 4 
1923 32 2 4 
1924 7 2 1 
1925 70 2 4 
1926 0 1 2 
1926 50 1 1 
1926 5 1 4 
1927 25 4 4 
1927 93 2 3 
1927 8 2 1 
1928 12 1 5 
1929 11 3 4 
1929 32 2 4 
1929 47 4 3 
1929 53 2 1 
1930 74 4 3 
1930 86 5 3 
1931 71 1 5 
1931 88 3 4 
1931 100 1 3 
1931 35 5 4 
1931 29 3 1 
1932 70 4 1 
1932 17 2 5 
1933 54 1 4 
1933 90 4 3 
1933 42 2 4 
1934 94 5 4 
1934 85 4 2 
1934 26 3 3 
1934 45 4 5 
1935 94 4 4 
1935 97 4 2 
1936 1 5 3 
1936 64 2 4 
1937 85 3 3 
1938 18 4 2 
1938 56 1 4 
1938 40 4 3 
1939 98 3 5 
1939 65 3 3 
1940 38 2 5 
1940 18 2 1 
1941 16 2 4 
1942 52 3 2 
1942 28 5 4 
1942 91 4 1 
1942 73 4 2 
1943 53 1 1 
1944 30 2 3 
1944 92 5 4 
1944 17 2 1 
1945 24 2 3 
1945 69 2 5 
1945 45 1 3 
1945 77 3 5 
1945 24 2 4 
1946 94 1 2 
1946 27 5 2 
1946 86 4 3 
1946 75 1 1 
1946 55 4 2 
1947 2 1 3 
1947 26 4 4 
1947 23 3 4 
1947 29 5 1 
1948 12 1 1 
1948 77 2 5 
1948 30 1 5 
1948 57 1 5 
1948 84 1 3 
1949 28 1 3 
1949 80 1 2 
1949 40 5 1 
1950 70 4 4 
1951 78 3 3 
1951 49 1 3 
1951 47 1 2 
1951 16 5 4 
1952 29 2 5 
1952 46 1 3 
1953 55 4 2 
1954 55 2 2 
1955 94 1 1 
1955 94 3 2 
1955 41 5 5 
1956 24 3 4 
1957 47 4 1 
1957 82 2 1 
1957 97 2 5 
1957 80 5 1 
1957 83 3 4 
1958 39 4 2 
1958 11 2 3 
1959 8 1 2 
1959 81 5 3 
1959 12 5 1 
1959 38 2 5 
1960 43 2 5 
1960 47 3 5 
1961 37 5 5 
1962 44 5 5 
1962 35 1 2 
1962 6 1 5 
1962 74 5 4 
1963 16 5 3 
1964 39 3 1 
1964 84 2 4 
1964 34 4 2 
1964 34 1 3 
1965 61 1 3 
1965 93 5 5 
1965 58 2 1 
1965 6 3 4 
1965 20 2 2 
1966 13 2 3 
1966 31 2 5 
1966 44 3 3 
1966 22 3 2 
1966 64 3 2 
1967 45 1 1 
1967 100 2 1 
1967 38 4 2 
1968 94 4 3 
1969 79 1 4 
1969 67 2 4 
1969 37 3 1 
1969 11 4 3 
1970 4 1 1 
1970 82 1 5 
1970 99 4 5 
1971 87 5 4 
1971 78 4 1 
1971 33 3 5 
1972 72 3 1 
1972 44 3 3 
1972 100 3 3 
1972 90 3 3 
1972 98 1 2 
1973 94 5 3 
1973 4 5 4 
1974 87 2 4 
1974 44 3 3 
1974 55 4 2 
1974 34 1 4 
1975 12 4 4 
1975 80 4 5 
1975 4 1 5 
1976 61 4 5 
1976 56 2 1 
1977 77 1 5 
1978 63 2 1 
1978 25 1 5 
1978 83 5 4 
1978 33 2 1 
1979 44 5 5 
1979 24 4 2 
1980 54 3 3 
1980 86 3 5 
1981 8 1 5 
1981 38 1 5 
1982 100 4 4 
1983 70 3 3 
1983 42 2 2 
1984 40 1 1 
1985 40 4 4 
1986 63 1 3 
1986 90 1 3 
1986 3 2 4 
1986 89 5 4 
1986 45 2 3 
1987 5 5 1 
1987 4 3 3 
1987 65 2 5 
1987 50 5 2 
1987 71 5 1 
1988 41 2 3 
1988 12 2 3 
1988 23 5 2 
1988 13 2 1 
1989 7 5 3 
1989 61 2 2 
1990 88 2 2 
1990 9 3 3 
1990 53 3 2 
1990 83 3 3 
1991 47 4 3 
1991 35 2 1 
1991 35 3 1 
1992 77 5 1 
1992 60 2 5 
1992 67 5 1 
1993 50 4 5 
1993 91 3 5 
1993 17 1 2 
1993 83 5 1 
1993 75 1 1 
1994 34 3 1 
1994 50 5 4 
1994 45 4 4 
1994 17 2 4 
1995 26 3 5 
1995 21 2 4 
1995 77 4 1 
1996 73 5 2 
1996 6 1 3 
1996 79 4 1 
1997 56 5 3 
1997 97 4 2 
1997 21 4 5 
1997 94 2 3 
1998 40 4 3 
1999 70 3 5 
1999 51 4 1 
2000 67 3 1 
2001 36 1 2 
2001 35 5 3 
2001 8 5 4 
2001 38 5 2 
2001 4 5 1 
2002 2 4 5 
2002 84 4 1 
2003 66 3 5 
2003 12 3 4 
2004 97 4 1 
2004 21 1 5 
2005 86 1 1 
2005 73 5 4 
2006 87 1 4 
2006 24 2 5 
2006 81 1 2 
2006 42 5 1 
2007 53 4 2 
2007 72 3 2 
2007 77 4 2 
2008 78 3 3 
2008 10 3 2 
2008 71 5 4 
2009 5 1 3 
2009 78 4 2 
2010 5 5 5 
2010 95 4 5 
2010 83 1 4 
2010 6 2 5 
2011 3 2 3 
2011 69 3 2 
2011 25 1 2 
2012 3 4 4 
2013 18 3 4 
2014 97 5 1 
2014 2 3 3 
2015 26 4 2 
2015 95 3 5 
2015 89 5 3 
2016 60 3 4 
2017 69 3 3 
2017 24 4 2 
2017 32 2 2 
2017 63 2 2 
2018 46 4 2 
2019 60 4 2 
2019 100 5 1 
2019 52 3 4 
2019 40 4 3 
2019 77 5 3 
2020 24 4 1 
2021 92 3 3 
2021 81 3 3 
2021 25 3 4 
2021 43 1 4 
2022 56 3 3 
2023 52 5 2 
2024 97 2 3 
2025 74 3 5 
2025 22 3 2 
2025 50 4 5 
2025 73 1 2 
2026 71 1 4 
2026 83 5 1 
2026 34 4 1 
2026 21 1 4 
2026 10 1 3 
2027 70 2 4 
2028 71 4 2 
2028 85 1 5 
2028 71 1 1 
2028 6 3 3 
2029 33 4 4 
2029 53 4 4 
2030 17 5 3 
2031 16 2 1 
2032 0 4 5 
2032 53 4 1 
2032 14 3 1 
2032 23 4 1 
2033 12 1 4 
2033 97 3 1 
2033 15 3 1 
2033 96 2 1 
2034 88 3 5 
2034 48 1 5 
2035 83 4 5 
2035 94 1 1 
2036 89 5 5 
2037 24 3 5 
2037 61 1 2 
2038 51 1 5 
2038 5 4 3 
2038 30 4 4 
2038 17 3 5 
2039 16 4 5 
2039 36 4 1 
2039 78 4 5 
2039 71 1 1 
2039 37 4 5 
2040 67 2 2 
2040 45 1 3 
2040 100 5 3 
2040 89 1 5 
2041 46 3 1 
2041 46 5 5 
2041 12 4 4 
2041 82 3 3 
2041 94 4 4 
2042 50 4 4 
2042 43 1 1 
2043 96 1 5 
2043 38 4 4 
2043 8 5 4 
2044 86 2 5 
2044 82 5 5 
2045 49 3 2 
2046 93 5 4 
2047 79 2 2 
2048 31 3 4 
2049 33 4 4 
2050 5 5 4 
2051 78 4 2 
2051 17 1 1 
2051 78 1 3 
2051 26 4 3 
2051 17 1 5 
2052 95 4 2 
2052 100 4 5 
2053 75 1 3 
2053 5 2 2 
2053 62 2 3 
2053 88 2 5 
2053 19 5 1 
2054 96 3 1 
2054 71 2 3 
2054 46 2 5 
2054 20 3 1 
2055 6 4 1 
2055 51 2 5 
2055 76 4 2 
2055 34 4 4 
2055 6 2 5 
2056 9 2 2 
2056 44 4 2 
2056 71 5 3 
2057 43 2 3 
2057 62 3 4 
2058 20 5 4 
2058 99 1 1 
2058 99 5 3 
2058 5 5 1 
2059 39 4 5 
2059 6 1 3 
2059 22 5 3 
2059 28 1 3 
2059 48 1 4 
2060 100 5 1 
2060 84 5 2 
2060 2 1 4 
2060 20 4 3 
2060 71 4 1 
2061 98 3 4 
2061 11 3 3 
2061 96 2 5 
2061 33 1 4 
2061 91 5 1 
2062 63 5 3 
2063 93 2 5 
2063 55 2 2 
2063 18 2 1 
2063 74 3 3 
2063 24 2 3 
2064 3 1 2 
2064 89 3 3 
2064 65 2 1 
2064 63 3 2 
2065 71 5 3 
2065 74 3 2 
2065 10 2 4 
2065 11 3 4 
2065 4 4 5 
2066 82 2 2 
2066 61 2 2 
2066 15 3 3 
2067 4 4 1 
2067 64 2 2 
2068 69 1 1 
2068 56 4 3 
2068 90 2 2 
2068 99 4 3 
2068 68 2 5 
2069 5 4 5 
2069 55 3 1 
2069 89 2 4 
2069 86 2 5 
2070 7 1 4 
2070 75 1 4 
2070 11 1 1 
2070 95 1 5 
2071 13 3 3 
2071 95 4 3 
2071 84 5 3 
2071 86 4 2 
2072 84 4 1 
2073 27 1 3 
2073 8 5 4 
2074 4 2 4 
2074 5 4 3 
2074 13 2 4 
2074 33 4 5 
2075 50 1 3 
2075 57 5 2 
2076 80 1 2 
2076 7 1 2 
2076 8 3 5 
2076 63 2 2 
2077 83 5 3 
2077 72 2 2 
2077 37 1 2 
2077 90 1 1 
2078 34 1 5 
2078 49 4 5 
2078 77 1 2 
2078 87 5 1 
2078 44 2 1 
2079 17 2 2 
2079 32 4 1 
2079 79 4 5 
2080 1 3 3 
2081 100 1 5 
2081 55 4 1 
2081 92 3 1 
2082 61 1 5 
2082 42 1 4 
2082 1 1 5 
2082 86 1 4 
2082 65 4 2 
2083 72 2 4 
2083 3 2 4 
2083 94 1 1 
2083 37 3 2 
2084 80 2 1 
2084 8 5 4 
2084 25 5 5 
2085 68 1 4 
2085 64 2 5 
2086 36 3 5 
2086 33 4 4 
2086 12 3 5 
2086 97 1 2 
2087 49 1 1 
2088 21 5 1 
2088 27 2 4 
2089 71 3 2 
2089 59 4 4 
2089 40 2 1 
2090 58 2 5 
2090 24 3 5 
2091 95 2 5 
2091 81 1 4 
2091 33 1 3 
2091 50 5 2 
2091 35 4 2 
2092 53 5 5 
2093 52 5 3 
2093 84 1 5 
2093 45 4 5 
2093 41 3 3 
2093 54 4 3 
2094 20 2 5 
2094 45 2 5 
2094 80 4 1 
2094 7 4 3 
2095 67 4 4 
2095 16 4 2 
2095 17 3 3 
2095 51 5 4 
2096 72 3 4 
2096 13 2 4 
2097 54 4 3 
2097 57 3 3 
2097 52 2 1 
2097 72 3 2 
2097 65 1 4 
2098 38 3 5 
2098 41 2 4 
2098 79 1 4 
2098 71 4 1 
2099 96 5 3 
2099 10 5 2 
2100 31 5 4 
2100 86 2 2 
2100 94 1 3 
2101 18 1 1 
2101 72 3 3 
2102 73 4 2 
2102 4 4 3 
2103 89 5 1 
2103 4 3 1 
2103 41 1 1 
2103 42 2 5 
2104 33 2 2 
2104 96 5 2 
2104 94 4 1 
2104 2 4 4 
2105 26 5 5 
2106 39 5 3 
2106 9 5 5 
2106 31 4 1 
2107 49 1 1 
2107 11 2 5 
2107 77 3 1 
2107 47 2 5 
2107 83 4 1 
2108 88 4 4 
2108 14 1 2 
2109 96 4 3 
2109 73 2 5 
2110 28 3 5 
2110 98 3 5 
2110 73 1 5 
2110 77 4 2 
2110 50 2 3 
2111 29 2 3 
2111 84 2 3 
2112 95 1 4 
2112 95 4 3 
2112 26 1 4 
2112 13 3 2 
2112 96 1 4 
2113 17 1 5 
2114 57 1 4 
2114 19 5 4 
2114 55 2 5 
2114 97 1 1 
2115 97 2 1 
2115 6 4 4 
2115 16 3 2 
2116 5 5 3 
2117 1 2 3 
2117 62 5 2 
2118 26 2 3 
2119 76 5 4 
2119 66 2 1 
2119 34 2 1 
2119 2 3 1 
2119 92 4 2 
2120 13 5 4 
2121 59 1 3 
2122 3 1 1 
2122 89 3 5 
2122 11 1 3 
2122 37 1 2 
2123 57 1 2 
2124 79 3 3 
2124 26 1 4 
2124 24 4 2 
2124 36 1 5 
2125 61 1 4 
2125 48 2 5 
2125 67 2 1 
2125 96 1 1 
2126 42 1 1 
2126 1 4 3 
2127 86 1 4 
2127 94 1 4 
2127 34 2 5 
2127 0 5 3 
2127 51 3 5 
2128 36 2 2 
2129 54 4 2 
2129 1 3 4 
2129 25 3 5 
2129 90 4 5 
2130 47 5 4 
2130 32 1 4 
2130 37 4 2 
2130 48 5 5 
2131 43 4 2 
2132 37 5 4 
2132 21 3 3 
2133 10 4 4 
2133 7 3 3 
2133 95 3 5 
2134 25 1 2 
2134 94 4 4 
2134 60 4 5 
2135 24 1 2 
2135 38 3 5 
2135 95 4 2 
2136 36 1 1 
2136 98 2 1 
2136 25 2 2 
2137 37 1 3 
2137 37 2 2 
2137 65 5 3 
2137 48 1 5 
2138 89 3 4 
2138 64 5 5 
2138 50 1 1 
2139 39 3 5 
2140 84 3 3 
2140 78 4 1 
2140 44 2 1 
2140 61 4 3 
2140 87 5 1 
2141 24 3 2 
2141 18 2 1 
2141 100 4 2 
2141 88 2 5 
2142 11 2 1 
2143 93 3 2 
2143 13 5 3 
2143 56 3 5 
2143 13 1 5 
2143 13 2 4 
2144 85 4 2 
2145 22 3 4 
2146 16 3 2 
2146 96 1 5 
2146 29 3 2 
2146 34 2 2 
2147 67 2 4 
2147 62 1 2 
2147 3 5 2 
2147 85 1 3 
2148 21 3 1 
2149 30 5 3 
2149 25 5 1 
2149 91 1 3 
2149 32 2 3 
2150 19 3 1 
2151 79 4 3 
2151 72 1 1 
2152 93 1 4 
2152 73 3 2 
